# dataset_id: P089_EVT_CHILECOMPRA_2007_2026
# data_architect: Eduardo Vega Toledo (evega.ap@gmail.com)
# requested_by: Valentina Cariaga Cerda
# project: P089 - Catastro Cambio Climatico Chile
archivo_origen;tipo_registro;mecanismo_compra;codigo_proceso;link;nombre;descripcion;organismo_comprador;unidad_compra;rut_comprador;sector;region_comprador;fecha;monto_pesos;moneda;proveedor;rut_proveedor;eje_codigo;eje_nombre;subcategoria;termino_coincidente;texto_fragmento;nivel_institucional
2026-4.csv;orden_compra;Trato Directo (Excepcional);4293-23-TD26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4293-23-TD26;Orden de Compra generada por Trato Directo ID 4293-1-FTD26;Servicio de aseo, sanitización y reciclaje para las oficinas, dependencias e instalaciones de Corfo, del Comité InnovaChile, del Comité para el Fomento de la Economía Asociativa y el Cooperativismo, y de la Agencia de Sustentabilidad y Cambio Climático, ubicadas en la Región Metropolitana de Santiago. Orden de Compra InnovaChile.;CORPORACION DE FOMENTO DE LA PRODUCCION;COMITE INNOVA CHILE;60.706.069-k;Gob. Central, Universidades;Región Metropolitana de Santiago;2026-04-16;38381471,03;CLP;PROMARCO CHILE SPA;1785150;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Cambio Climático;...o, y de la Agencia de Sustentabilidad y Cambio Climático, ubicadas en la Región Metropolitana de...;Gobierno Central y Servicios Públicos
2026-4.csv;orden_compra;Trato Directo (Excepcional);513779-11-SE26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=513779-11-SE26;ORDEN DE COMPRA DESDE 513779-3-L126;Elaboración de la etapa de diseño del Plan de Acción Comunal de Cambio Climático para la Municipalidad de Renaico DESDE 513779-3-L126;I MUNICIPALIDAD DE RENAICO;Unidad de Desarrollo Local;69.180.400-3;Municipalidades;Región de la Araucanía;2026-04-17;3499999,44;CLP;Ingeniería Sustentable SpA;1677432;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Cambio Climático;...de diseño del Plan de Acción Comunal de Cambio Climático para la Municipalidad de Renaico DESDE ...;Municipalidades (Gobiernos Locales)
2026-4.csv;orden_compra;Convenio Marco (Catálogo);1057062-136-CM26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057062-136-CM26;Pasaje aéreo STGO-BBA-STGO, pasajero R. GARREAUD. 23 Y 25 abril_Magíster en Gestión del Cambio Climático_Fisabs 1465;Fuente Financiamiento: CDP 452/2026- [FISABS N° 1465_9/04/2026]- Centro de Costo / n° Proyecto:020007010 / 010101010062 Magíster en Gestión del Cambio Climático;UNIVERSIDAD DE AYSEN;Proyectos;61.980.520-8;Gob. Central, Universidades;Región Aysén del General Carlos Ibáñez del Campo;2026-04-20;368544;CLP;SKY AIRLINE S A;71217;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Cambio Climático;... / 010101010062 Magíster en Gestión del Cambio Climático PASAJE AÉREO NACIONAL...;Universidades y Academia
2026-4.csv;orden_compra;Trato Directo (Excepcional);857-57-SE26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=857-57-SE26;SERVICIO iNTERPRETACIÓN LSCH DR COQUIMBO;"Solicitud N°199 Servicio de Interpretación de LSCH para la Dirección Regional de Coquimbo; DESDE ID  857-163-COT25. Reemplaza a la OC 857-13-AG26.  Vigencia: 24 Meses.                                                     EL DTE:-Debe ser enviado a la casilla electrónica senadisrecepcion@custodium.com-Debe mencionar correctamente la orden de compra en el campo 801.-Debe mencionar correctamente la dirección Catedral N°1575, SantiagoJustificación selección de cotización menos económica: En los Términos de referencia se exigía adjuntar certificaciones ISO y de EficienciaEnergética.";SERVICIO NACIONAL DE LA DISCAPACIDAD;Servicio Nacional de la Discapacidad;72.576.700-5;Gob. Central, Universidades;Región Metropolitana de Santiago;2026-04-20;2030000;CLP;RODRIGO ENRIQUE URIBE VARGAS;2076675;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;EficienciaEnergética;...xigía adjuntar certificaciones ISO y de Eficiencia   Energética. Intérpretes...;Gobierno Central y Servicios Públicos
2026-4.csv;orden_compra;Compra Ágil (< 30 UTM);5609-37-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5609-37-AG26;Coffee Break Workshop Estrategias de Hidrógeno Verde en Corea Orden de Compra generada por invitación a compra ágil: 5609-39-COT26;Orden de Compra codigo: 5609-37-AG26 dirigida a Cavieres y Díaz Gastronomía y Producción de EventoJustificación selección de cotización menos económica: Ofrece productos alimenticios de buena calidad en tiempo y forma dada experiencia anterior.Se requiere coffee break para 30 personas para el Workshop Estrategias de Hidrógeno Verde en Corea, que se realizará el martes 21 de abril de 2026 a las 9:00 horas en sala 608, de Vicuña Mackenna 20, Providencia. El coffee debe ofrecer líquidos fríos y calientes, bocados dulces y salados. Proveedor debe tener sello Mujer y en lo posible que haya atendido a este u otro organismo de la Universidad de Chile.;UNIVERSIDAD DE CHILE;UCHILE Instituto de Estudios Internacionales;60.910.000-1;Gob. Central, Universidades;Región Metropolitana de Santiago;2026-04-20;149975,7;CLP;Marcela  Verónica;1479533;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Hidrógeno Verde;...Coffee Break Workshop Estrategias de Hidrógeno Verde en Corea Orden de Compra generada por i...;Universidades y Academia
2026-4.csv;orden_compra;Compra Ágil (< 30 UTM);1606-147-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1606-147-AG26;SIC 15/59/2026: Servicio de diseño de productos comunicacionales para la divulgación de políticas públicas de Hidrógeno Verde en Chile. Proyecto Euroclima-Fondos extrapresupuestarios, proveniente desde 1606-71-COT26;Justificación selección de cotización menos económica: Según criterios de evaluación en TDR y en tabla adjunta, proveedor alcanza puntaje mayor.Para el pago de los servicios para cuya prestación se celebre el contrato, AGCID, se compromete a pagar, un valor en euros o su equivalente en pesos chilenos, impuestos incluidos, previo procedimiento de Recepción Conforme de la Contraparte Técnica, de acuerdo con el tipo de cambio informado por el Banco Estado al momento de solicitar la AGCID el traspaso de euros para proceder al pago. La variación del tipo de cambio no será imputable a la AGCID. El valor en pesos será informado al Proveedor para la emisión del respectivo DTE (Documento Tributario Electrónico).;AGENCIA CHILENA DE COOPERACION INTERNACIONAL PARA EL DESARROLLO;AGCID;60.108.000-1;Gob. Central, Universidades;Región Metropolitana de Santiago;2026-04-21;5162484,35083008;EUR;Animación y Otros Mezcla E.I.R.L;1151273;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Hidrógeno Verde;...la divulgación de políticas públicas de Hidrógeno Verde en Chile. Proyecto Euroclima-Fondos ext...;Gobierno Central y Servicios Públicos
2026-4.csv;orden_compra;Trato Directo (Excepcional);1383017-1-TD26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1383017-1-TD26;Orden de Compra generada por Trato Directo ID 1383017-1-FTD26;Servicio de aseo, sanitización y reciclaje para las oficinas, dependencias e instalaciones de Corfo, del Comité InnovaChile, del Comité para el Fomento de la Economía Asociativa y el Cooperativismo, y de la Agencia de Sustentabilidad y Cambio Climático, ubicadas en la Región Metropolitana de Santiago. Orden de Compra INAC.;CORPORACION DE FOMENTO DE LA PRODUCCION;Comité para el Fomento de la Economía Asociativa;60.706.000-2;Gob. Central, Universidades;Región Metropolitana de Santiago;2026-04-21;3841153,999998;CLP;PROMARCO CHILE SPA;1785150;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Cambio Climático;...o, y de la Agencia de Sustentabilidad y Cambio Climático, ubicadas en la Región Metropolitana de...;Gobierno Central y Servicios Públicos
2026-4.csv;orden_compra;Compra Ágil (< 30 UTM);658-24-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=658-24-AG26;SEREMI - ADQUISICIÓN E INSTALACIÓN DE LUMINARIA CON EFICIENCIA ENERGÉTICA PARA OFICINAS DE LA SEREMI MINVU REGIÓN DE COQUIMBO;Orden de Compra codigo: 658-24-AG26 dirigida a CONSTRUCTORA IMPERA SPACompra agil 658-14-COT26;SUBSECRETARIA DEL MINISTERIO DE LA VIVIENDA Y URBANISMO;SEREMI IV REGION;61.802.004-5;Obras Públicas;Región de Coquimbo;2026-04-21;299880;CLP;CONSTRUCTORA IMPERA SPA;2101399;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;EFICIENCIA ENERGÉTICA;...UISICIÓN E INSTALACIÓN DE LUMINARIA CON EFICIENCIA ENERGÉTICA PARA OFICINAS DE LA SEREMI MINVU REGIÓN...;Gobierno Central y Servicios Públicos
2026-4.csv;orden_compra;Trato Directo (Excepcional);857-58-SE26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=857-58-SE26;SERVICIO DE RADIO TAXI PERIODO del 26/02 al 25/03;"Solicitud N°38-2026 Servicio de Radio Taxi, periodo del 26-02 al 25-03 de 2026: DESDE: ID 857-9-LE25: REX N°2330-2025 Aprueba Bases;Rex N°79-2026 Aprueba Contrato Servicio Taxi Ejecutivos.EL DTE:-Debe ser enviado a la casilla electrónica senadisrecepcion@custodium.com-Debe mencionar correctamente la orden de compra en el campo 801.-Debe mencionar correctamente la dirección Catedral N°1575, SantiagoJustificación selección de cotización menos económica: En los Términos de referencia se exigía adjuntar certificaciones ISO y de EficienciaEnergética.";SERVICIO NACIONAL DE LA DISCAPACIDAD;Servicio Nacional de la Discapacidad;72.576.700-5;Gob. Central, Universidades;Región Metropolitana de Santiago;2026-04-22;504500;CLP;Astral S.A.;200239;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;EficienciaEnergética;...xigía adjuntar certificaciones ISO y de Eficiencia   Energética. Servicios de taxi...;Gobierno Central y Servicios Públicos
2026-4.csv;orden_compra;Compra Ágil (< 30 UTM);4454-331-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4454-331-AG26;MATERIALES-DIDEL;MATERIALES PARA UNIDAD DEMOSTRATIVA CAMBIO CLIMATICO PRODESAL;I MUNICIPALIDAD DE HUALQUI;ADMINISTRACION Y FINANZAS - DEPTO ADQUISICIONES;69.150.600-2;Municipalidades;Región del Biobío;2026-04-22;738910,27;CLP;CONSTRUCTORA Y COMERCIALIZADORA MOSIL LIMITADA;1558903;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;CAMBIO CLIMATICO;...DEL MATERIALES PARA UNIDAD DEMOSTRATIVA CAMBIO CLIMATICO PRODESAL Material de revestimiento...;Municipalidades (Gobiernos Locales)
2026-4.csv;orden_compra;Compra Ágil (< 30 UTM);1057062-147-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057062-147-AG26;Servicio de alojamiento desayuno incluido para una persona del 23 al 25 de abril en Coyhaique_fisabs 1466 a compra ágil: 1057062-130-COT26;Contacto para pago: angelica.urrutia@uaysen.clcorreo envió factura: facturacion@uaysen.clFuente Financiamiento: CDP 476/2026Observaciones:- servicio de alojamiento desayuno incluido del 23 al 25 de abril- [FISABS N°1466_09/04/2026- Ver Anexos Instrucciones Facturación.- Descripción del proyecto / Centro de Costo / n° Proyecto:020007010 / 010101010062 : Magíster en Gestión del Cambio ClimáticoObservaciones de despacho:Dependencias del proveedorRecepción conforme: Dirección de Investigación.Contacto: cecilia.cordova@uaysen.clRecepción conforme: cecilia.cordova@uaysen.clPlazo de entrega:23 al 25 de abril 2026(*)  Se solicita despachar con guía de despacho, solicitar la recepción conforme para luego  emitir factura respectiva.(**) Se solicita incluir en la glosa de la factura: Magíster en Gestión del Cambio Climático;UNIVERSIDAD DE AYSEN;Proyectos;61.980.520-8;Gob. Central, Universidades;Región Aysén del General Carlos Ibáñez del Campo;2026-04-22;190400;CLP;MARÍA CECILIA CORTÉS ALBORNOZ;1213308;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Cambio Climático;... 010101010062 : Magíster en Gestión del Cambio Climático      Observaciones de despacho:   Depen...;Universidades y Academia
2026-4.csv;orden_compra;Compra Ágil (< 30 UTM);1223542-79-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1223542-79-AG26;Orden de Compra generada por invitación a compra ágil: 1223542-89-COT26;Orden de Compra codigo: 1223542-79-AG26 dirigida a SOCIEDAD COMERCIAL CONSTRUCOLOR LTDA.Justificación selección de cotización menos económica: CUMPLE EETT, PROVEEDOR LOCAL, DISMINUCION HUELLA DE CARBONO, SELLO DE LA MUJER;CORPORACION MUNICIPAL DE DEPORTES DE RANCAGUA;CORPORACION MUNICIPAL DE DEPORTES DE RANCAGUA;65.104.928-8;Otros;Región del Libertador General Bernardo O´Higgins;2026-04-23;4939172;CLP;Carlos Andrés;1698169;P089_CAMBIO_CLIMATICO;Cambio Climático;Gases_Descarbonizacion;HUELLA DE CARBONO;...MPLE EETT, PROVEEDOR LOCAL, DISMINUCION HUELLA DE CARBONO, SELLO DE LA MUJER Material de entrenam...;Municipalidades (Gobiernos Locales)
2026-4.csv;orden_compra;Trato Directo (Excepcional);4291-380-TD26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4291-380-TD26;Orden de Compra generada por Trato Directo ID 4291-60-FTD26;"Servicio de transporte aéreo internacional (ida y vuelta) para tres académicas en la ruta Antofagasta-Sevilla (España), vía LATAM. El traslado permite la asistencia al ""Programa de Perfeccionamiento Académico Intensivo en Evaluación Ambiental, Economía Circular y Descarbonización Aplicada a la Minería"" en la Universidad de Sevilla, del 09 al 17 de mayo de 2026. Actividad mandatada por el Proyecto ANT2495 para fortalecer competencias en sustentabilidad regional y minería.";UNIVERSIDAD DE ANTOFAGASTA;Universidad de Antofagasta;70.791.800-4;Gob. Central, Universidades;Región de Antofagasta;2026-04-23;11931897,3046875;USD;AGENCIA MARKAMOS VIAJES SPA;2074978;P089_CAMBIO_CLIMATICO;Cambio Climático;Gases_Descarbonizacion;Descarbonización;"...aluación Ambiental, Economía Circular y Descarbonización Aplicada a la Minería"" en la Universida...";Universidades y Academia
2026-4.csv;orden_compra;Compra Ágil (< 30 UTM);4291-381-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4291-381-AG26;TRANSFERENCIA CARBONO AZUL COMO MEDIDA DE ADAPTACIÓN REGIONAL PARA ENFRENTAR EL CAMBIO CLIMÁTICO - BIP400675760;SASERDIR 65013  OCSERVI 59806   CR. 3871   SOLICITANTE PAOLA CORDERO Q.1.- Enviar factura y adjuntar OC: marcelo.orellana@uantof.cl  - Fono: 5526371282.- Consulta pagos: 552637130Jefe.finanzas@uantof.cl - Fono: 552637125;UNIVERSIDAD DE ANTOFAGASTA;Universidad de Antofagasta;70.791.800-4;Gob. Central, Universidades;Región de Antofagasta;2026-04-23;1520962,8;CLP;SISTEMAS DE PURIFICACION BIO LIGHT S A;20480;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;CAMBIO CLIMÁTICO;...E ADAPTACIÓN REGIONAL PARA ENFRENTAR EL CAMBIO CLIMÁTICO - BIP400675760 SASERDIR 65013  OCSERVI...;Universidades y Academia
2026-4.csv;orden_compra;Compra Ágil (< 30 UTM);1223542-83-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1223542-83-AG26;Orden de Compra generada por invitación a compra ágil: 1223542-90-COT26;Orden de Compra codigo: 1223542-83-AG26 dirigida a ERICK WILLIAM VIERA MUNOZJustificación selección de cotización menos económica: CUMPLE EETT, PROV LOCAL, PROV HABIL, DISMINUCION HUELLA DE CARBONO;CORPORACION MUNICIPAL DE DEPORTES DE RANCAGUA;CORPORACION MUNICIPAL DE DEPORTES DE RANCAGUA;65.104.928-8;Otros;Región del Libertador General Bernardo O´Higgins;2026-04-23;3998400;CLP;ERICK WILLIAM VIERA MUNOZ;2037210;P089_CAMBIO_CLIMATICO;Cambio Climático;Gases_Descarbonizacion;HUELLA DE CARBONO;...TT, PROV LOCAL, PROV HABIL, DISMINUCION HUELLA DE CARBONO Servicios de organización y producción ...;Municipalidades (Gobiernos Locales)
2026-4.csv;orden_compra;Compra Ágil (< 30 UTM);857-59-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=857-59-AG26;IMPRESORA CREDENCIALES;Solicitud N°36 Impresora Credenciales, DESDE Compra ágil ID 857-23-COT26 EL DTE:-Debe ser enviado a la casilla electrónica senadisrecepcion@custodium.com-Debe mencionar correctamente la orden de compra en el campo 801.-Debe mencionar correctamente la dirección Catedral N°1575, SantiagoJustificación selección de cotización menos económica: En los Términos de referencia se exigía adjuntar certificaciones ISO y de Eficiencia Energética.;SERVICIO NACIONAL DE LA DISCAPACIDAD;Servicio Nacional de la Discapacidad;72.576.700-5;Gob. Central, Universidades;Región Metropolitana de Santiago;2026-04-27;866320;CLP;TT PRINT SPA;2035720;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;Eficiencia Energética;...xigía adjuntar certificaciones ISO y de Eficiencia Energética.          Impresoras de cinta térmica...;Gobierno Central y Servicios Públicos
2026-4.csv;orden_compra;Trato Directo (Excepcional);4105-280-TD26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4105-280-TD26;Orden de Compra generada por Trato Directo ID 4105-36-FTD26;Reparación y mantención del triciclo eléctrico Monster J11, adquirido con fecha 17 de junio del 2024 al proveedor ELECTROMOVILIDAD SMART CARGO SpA, mediante la Orden de Compra N° 4105-649-SE24. SC-00255-2026;I MUNICIPALIDAD DE CALLE LARGA;FINANZAS;69.051.200-9;Municipalidades;Región de Valparaíso;2026-04-27;2610265;CLP;Smart Cargo SpA;1464060;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;ELECTROMOVILIDAD;...fecha 17 de junio del 2024 al proveedor ELECTROMOVILIDAD SMART CARGO SpA, mediante la Orden de C...;Municipalidades (Gobiernos Locales)
2026-4.csv;orden_compra;Compra Ágil (< 30 UTM);610176-19-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=610176-19-AG26;Servicio de Catering implementación del Plan de Acción Regional de Cambio Climático (PARCC) Año 2026 Seremi MMA Región de Atacama generada por invitación a compra ágil: 610176-9-COT26;Servicio de Catering implementación del Plan de Acción Regional de Cambio Climático (PARCC) Año 2026 Seremi MMA Región de Atacama codigo: 610176-19-AG26 dirigida a DINAMO PRODUCTORA SPAHR 328/26Justificación selección de cotización menos económica: Los productos o servicios cotizados cumplen de mejor manera con los requisitos técnicos solicitados.;SUBSECRETARIA DEL MEDIO AMBIENTE;SEREMI ATACAMA;61.979.930-5;Gob. Central, Universidades;Región de Atacama;2026-04-27;1428000;CLP;DINAMO PRODUCTORA SPA;1897384;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Cambio Climático;...entación del Plan de Acción Regional de Cambio Climático (PARCC) Año 2026 Seremi MMA Región de A...;Gobierno Central y Servicios Públicos
2026-4.csv;orden_compra;Compra Ágil (< 30 UTM);610176-19-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=610176-19-AG26;Servicio de Catering implementación del Plan de Acción Regional de Cambio Climático (PARCC) Año 2026 Seremi MMA Región de Atacama generada por invitación a compra ágil: 610176-9-COT26;Servicio de Catering implementación del Plan de Acción Regional de Cambio Climático (PARCC) Año 2026 Seremi MMA Región de Atacama codigo: 610176-19-AG26 dirigida a DINAMO PRODUCTORA SPAHR 328/26Justificación selección de cotización menos económica: Los productos o servicios cotizados cumplen de mejor manera con los requisitos técnicos solicitados.;SUBSECRETARIA DEL MEDIO AMBIENTE;SEREMI ATACAMA;61.979.930-5;Gob. Central, Universidades;Región de Atacama;2026-04-27;1428000;CLP;DINAMO PRODUCTORA SPA;1897384;P089_CAMBIO_CLIMATICO;Cambio Climático;Instrumentos_Ley21455;PARCC;...de Acción Regional de Cambio Climático (PARCC) Año 2026 Seremi MMA Región de Atacama ...;Gobierno Central y Servicios Públicos
2026-4.csv;orden_compra;Compra Ágil (< 30 UTM);5684-228-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5684-228-AG26;verificación Huella de carbono  a compra ágil: 5684-164-COT26;Orden de Compra codigo: 5684-228-AG26 dirigida a GRUPO CYCLO SPABeauchef 850 comunicarse con Pablo Garrido;UNIVERSIDAD DE CHILE;FCFM Campus Facultad;60.910.000-1;Gob. Central, Universidades;Región Metropolitana de Santiago;2026-04-28;6497400;CLP;GRUPO CYCLO SPA;1704401;P089_CAMBIO_CLIMATICO;Cambio Climático;Gases_Descarbonizacion;Huella de carbono;...verificación Huella de carbono  a compra ágil: 5684-164-COT26 Orden de...;Universidades y Academia
2026-4.csv;orden_compra;Compra Ágil (< 30 UTM);5782-4-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5782-4-AG26;Microondas TH-25DM de 25 litros Thomas, 900 W eficiencia energética B digital para  Universidad de Valparaíso Campus Santiago;Compra ágil: 5782-9-COT26Justificación selección de cotización menos económica: Los productos o servicios cotizados cumplen de mejor manera con los requisitos técnicos solicitados.Obligatorio: Leer instructivo de emisión DTE y pago de proveedores.Contacto: claudia.pobletetro@uv.clcoordinar la entrega. Teléfonos:223212103-2110-2295L a V: 09:00 a 13:30 hrsDespachar con guía despacho.;UNIVERSIDAD DE VALPARAISO;12 Campus-Santiago;60.921.000-1;Gob. Central, Universidades;Región Metropolitana de Santiago;2026-04-28;740370,4;CLP;iluminaxion;1594745;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;eficiencia energética;...ndas TH-25DM de 25 litros Thomas, 900 W eficiencia energética B digital para  Universidad de Valparaí...;Universidades y Academia
2026-4.csv;orden_compra;Compra Ágil (< 30 UTM);5586-1090-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=5586-1090-AG26;B/R SERVICIO DE MANTENCIÓN PREVENTIVA DE EQUIPO ANALIZADOR ELEMENTAL EMA 502 Orden de Compra generada por invitación a compra ágil: 5586-793-COT26;CONTACTO : YASNA SAEZSEC : 1211CORREO : YASNA.SAEZ@UFRONTERA.CL4000.932 - PROY 23PTECUH-251978 COMASA H2V DESARROLLO YPRODU;UNIVERSIDAD DE LA FRONTERA;Universidad de la Frontera;87.912.900-1;Gob. Central, Universidades;Región de la Araucanía;2026-04-28;2963100;CLP;COMERCIALIZADORA HEALTH EQUIPMENT SUPPLY LTDA;250922;P089_CAMBIO_CLIMATICO;Cambio Climático;Transicion_SBN;H2V;... 4000.932 - PROY 23PTECUH-251978 COMASA H2V DESARROLLO Y   PRODU Analizadores de ni...;Universidades y Academia
2026-4.csv;orden_compra;Trato Directo (Excepcional);1368-21-TD26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1368-21-TD26;Orden de Compra generada por Trato Directo ID 1368-2-FTD26;Servicio de aseo, sanitización y reciclaje para las oficinas, dependencias e instalaciones de Corfo, del Comité InnovaChile, del Comité para el Fomento de la Economía Asociativa y el Cooperativismo, y de la Agencia de Sustentabilidad y Cambio Climático, ubicadas en la Región Metropolitana de Santiago. Orden de Compra ASCC.;CORPORACION DE FOMENTO DE LA PRODUCCION;Agencia de Sustentabilidad y Cambio Climático;75.980.060-5;Gob. Central, Universidades;Región Metropolitana de Santiago;2026-04-29;7534907,9999942;CLP;PROMARCO CHILE SPA;1785150;P089_CAMBIO_CLIMATICO;Cambio Climático;Nucleo_Exacto;Cambio Climático;...o, y de la Agencia de Sustentabilidad y Cambio Climático, ubicadas en la Región Metropolitana de...;Gobierno Central y Servicios Públicos
